store_id,forecast_week,sales_prediction
129,9,28123.945702445897
130,1,36250.26475937247
130,2,39252.60017154655
130,3,40160.70519236004
130,4,40165.05458730816
130,5,40410.08756823654
130,6,40825.423308327154
130,7,40790.50084887206
130,8,39661.6221735822
130,9,22808.53874653329
131,1,46175.05579368951
131,2,45613.920665450576
131,3,45371.03570626807
131,4,45554.11492755401
131,5,45314.3670115666
131,6,45019.89055745646
131,7,44826.76233627748
131,8,45059.98715362679
131,9,25486.20257932567
132,1,47643.48458829417
132,2,47358.19489206269
132,3,47310.096114725675
132,4,47542.10061231176
132,5,47590.70838714636
132,6,47720.023872140795
132,7,47232.929798816614
132,8,47440.78905446085
132,9,27119.972170977962
133,1,46728.2123182384
133,2,46783.095945149966
133,3,47077.23852811734
133,4,46922.018175397076
133,5,46807.988506411435
133,6,46723.10535882446
133,7,47147.81856719021
133,8,47246.294820545016
133,9,26670.723683182598
134,1,43962.73021943685
134,2,43755.171675854974
134,3,43359.41876694295
134,4,43663.48759706716
134,5,43738.512538107345
134,6,43988.47267136103
134,7,44039.33702745399
134,8,44125.16496213224
134,9,25112.83112201238
135,1,27211.053504362324
135,2,28471.936530186475
135,3,28633.88538351972
135,4,28404.178142674158
135,5,28791.40848016878
135,6,29476.780652773865
135,7,29596.90284600319
135,8,28767.477978468753
135,9,16460.70179348636
136,1,31935.925841319095
136,2,31519.99324166317
136,3,31111.053816360894
136,4,31008.63227617543
136,5,30870.208401872063
136,6,30377.55858551539
136,7,30417.224929520147
136,8,30526.857864426358
136,9,17228.798540406053
137,1,44880.706167130666
137,2,44417.51907357939
137,3,44864.741222108874
137,4,44635.77888139716
137,5,44692.01054302557
137,6,44201.998071670234
137,7,44901.997122441564
137,8,44882.82551759521
137,9,25698.399970140526
138,1,44485.11194194992
138,2,45004.62915340928
138,3,45357.23692069303
138,4,44994.89559539697
138,5,44988.96624321038
138,6,45047.79424356619
138,7,45472.01399505248
138,8,45162.86140665382
138,9,25982.02146623778
139,1,43985.71259696846
139,2,43725.10690622467
139,3,44033.67938764817
139,4,44570.12443946242
139,5,44568.03847077505
139,6,44325.86897339631
139,7,44424.35677612828
139,8,44796.9048119938
139,9,25374.845655069814
140,1,29846.023895784925
140,2,29579.961884513774
140,3,28622.79255564781
140,4,28096.601438421407
140,5,28141.250815802785
140,6,27933.53871477158
140,7,28902.24089203799
140,8,28577.369643300346
140,9,16185.750417851716
141,1,45504.01448403051
141,2,45096.37635074224
141,3,45264.61249040771
141,4,45399.408553198795
141,5,45241.25896829646
141,6,45438.92918125834
141,7,45617.46780921233
141,8,45805.781191147544
141,9,26125.644536275257
142,1,17814.41981164686
142,2,19200.321936029475
142,3,20197.821012647564
142,4,19544.547169977654
142,5,18966.986318519237
142,6,19306.700540462047
142,7,20431.156414252775
142,8,20069.206799551204
142,9,11496.102416490254
143,1,45152.306079858674
143,2,45015.09890615884
143,3,44985.224490653985
143,4,44954.27754204776
143,5,45028.019644343185
143,6,45148.30561990021
143,7,45053.11139670317
143,8,45128.84523249926
143,9,25522.65946495346
144,1,36023.05127453404
144,2,36036.981354360134
144,3,36006.37449195253
144,4,35665.84700097999
144,5,35493.37118463243
144,6,35482.46154801676
144,7,35899.7112271806
144,8,35710.42884433867
144,9,20357.20590136385
145,1,31444.85904469429
145,2,30049.448206285793
145,3,28886.241401641004
145,4,28366.94984983817
145,5,27533.56921525433
145,6,27145.771692980336
145,7,27360.816497098844
145,8,27252.07449302599
145,9,15216.544983048823
146,1,42738.15051717093
146,2,42499.71568604687
146,3,42778.120789295266
146,4,42477.72503798155
146,5,42793.2886563747
146,6,42746.02483687382
146,7,43044.47346709256
146,8,43188.424732875275
146,9,24625.66213675304
147,1,42256.07313445258
147,2,42558.288055333054
147,3,43121.92302783924
147,4,42916.30337764618
147,5,42806.41244000127
147,6,42821.94378390521
147,7,42721.52642576659
147,8,42594.86589034659
147,9,24175.090001586614
148,1,50069.32160870794
148,2,49995.052780380276
148,3,50354.37858170201
148,4,50442.797110958345
148,5,50380.50143505599
148,6,49718.99656053334
148,7,49567.87276681795
148,8,49557.64104842525
148,9,28096.503556804186
149,1,61961.767592848606
149,2,62000.22113448253
149,3,62117.7683541183
149,4,61807.067152490665
149,5,62019.74229467599
149,6,62082.37690284709
149,7,62167.900658787796
149,8,61879.29720208896
149,9,35480.534671684065
150,1,30786.41714413285
150,2,31793.46131425192
150,3,32912.80139826548
150,4,33019.39641921165
150,5,33333.33594937582
150,6,33679.02037033859
150,7,34833.725703026015
150,8,34803.01336588413
150,9,19835.059924677043
151,1,58046.1017569941
151,2,57504.90190261048
151,3,57348.52598094248
151,4,57152.0776941107
151,5,57124.090532368085
151,6,56586.78274038354
151,7,57037.24434541305
151,8,56932.23657758645
151,9,32479.095955861812
152,1,54242.54123070437
152,2,53624.761678547795
152,3,53444.37430784371
152,4,53685.42795368581
152,5,53556.2219362508
152,6,53253.16596709578
152,7,53302.50039224369
152,8,53563.41555413083
152,9,30714.822534410203
153,1,58654.472851484
153,2,58229.62073181577
153,3,58262.94904609059
153,4,58492.23803479712
153,5,58420.83095504131
153,6,58280.33151870541
153,7,57723.65857754296
153,8,57969.077962632095
153,9,32917.46698725337
154,1,23564.698089861246
154,2,24225.755378016118
154,3,24442.654643031903
154,4,24039.255673923493
154,5,24101.014915815307
154,6,24284.798175899115
154,7,24822.961194217056
154,8,24426.770189879062
154,9,13769.49186654859
155,1,39451.07386259258
155,2,39921.83790456308
155,3,39877.294276237626
155,4,39581.68092539429
155,5,39581.250913173775
155,6,39712.45347876307
155,7,39983.126427856565
155,8,39565.81754707683
155,9,22548.653205045077
156,1,41496.853365835486
156,2,41587.65714246935
156,3,40993.13099438856
156,4,41240.50064598746
156,5,41370.372575538786
156,6,41737.09659493193
156,7,41178.233753864944
156,8,41140.37398678738
156,9,23416.072479279843
157,1,40661.833621076825
157,2,40647.8954179289
157,3,40663.61406175434
157,4,40894.737212902284
157,5,40924.60311302913
157,6,41018.22889803885
157,7,41137.92378193505
157,8,41202.667940553285
157,9,23690.838645881835
158,1,40482.99944931653
158,2,40266.56512960342
158,3,39460.95097279261
158,4,39463.91196978834
158,5,39407.039758333325
158,6,39744.75663373755
158,7,39341.41899056423
158,8,39368.68426701506
158,9,22306.281495416682
159,1,25530.552271112516
159,2,27372.75155616533
159,3,27884.329573465267
159,4,27624.286660772657
159,5,28359.041412283557
159,6,29021.670598103367
159,7,29737.78103630532
159,8,29351.184347654143
159,9,16907.09457936053
160,1,38829.951782650714
160,2,38777.40305321778
160,3,38570.83462150595
160,4,38120.312900006655
160,5,38252.8296292234
160,6,37910.95211722781
160,7,37963.4708260127
160,8,37532.020955923785
160,9,21324.262088884512
161,1,49074.607704298985
161,2,49069.758151015
161,3,48886.758507552535
161,4,48760.81337921873
161,5,48949.58593931077
161,6,49097.263073287984
161,7,48441.22144102566
161,8,48272.89626996769
161,9,27901.14642576244
162,1,43054.957691044125
162,2,42650.05035351252
162,3,42271.0931312156
162,4,42358.427458918704
162,5,42206.12019833135
162,6,41968.14181741129
162,7,42286.041610841894
162,8,42359.35795718475
162,9,24133.160294055262
163,1,18494.025134250922
163,2,19080.75724463902
163,3,18920.603888932823
163,4,18889.496233280526
163,5,19207.828730756628
163,6,19464.588070358965
163,7,18932.753990416393
163,8,18603.880270544494
163,9,10635.973342981808
164,1,40631.28337384326
164,2,39875.354074294446
164,3,39593.594597924675
164,4,40214.229199082154
164,5,39864.075994011786
164,6,40030.59337481711
164,7,39784.17566436911
164,8,40183.28589653206
164,9,23042.014827111714
165,1,39864.97694926368
165,2,40286.77166388787
165,3,40511.83703464691
165,4,40030.75881827462
165,5,40653.285030471474
165,6,40503.89413472799
165,7,41090.145067493686
165,8,40386.23490837605
165,9,22831.444325163367
166,1,45135.81333488206
166,2,45811.54519493009
166,3,46227.93027894757
166,4,45924.22117896842
166,5,45880.52649277871
166,6,45782.681886514365
166,7,45868.105722990265
166,8,45345.81977292018
166,9,25774.714039911087
167,1,44293.54217180391
167,2,44278.85123254915
167,3,44583.35495125115
167,4,44655.56820924803
167,5,44500.04331583748
167,6,44554.765246675925
167,7,44403.35782242181
167,8,44780.501492112395
167,9,25461.2254149695
168,1,24531.069403728736
168,2,26030.478395805247
168,3,26118.99245096976
168,4,25932.199564268925
168,5,25572.21765048454
168,6,26686.148260554135
168,7,25713.95934753797
168,8,24858.40256050417
168,9,14001.138188278908
169,1,44416.12476051164
169,2,44169.67607366064
169,3,43532.70765763228
169,4,43715.09424959668
169,5,44177.42891438838
169,6,44523.45174821506
169,7,42986.19465537981
169,8,42840.52228962885
169,9,24671.085613818854
170,1,60628.53290915057
170,2,58763.13707725301
170,3,57845.071975077146
170,4,58178.92049499292
170,5,57707.53046013988
170,6,57694.96795340803
170,7,56787.74977335719
170,8,57639.318075629875
170,9,32999.45980317051
171,1,53630.5677253955
171,2,52756.59319406002
171,3,52153.08324502354
171,4,52824.364468595115
171,5,53047.66342538829
171,6,53041.15822177935
171,7,52507.92904172407
171,8,52963.992451749014
171,9,30481.864494211706
172,1,42828.37605422111
172,2,44596.128107338955
172,3,44750.63124732851
172,4,44308.310735396575
172,5,44412.12262130752
172,6,44951.506113207455
172,7,44877.68368476815
172,8,44175.87366385414
172,9,25080.997370566347
173,1,40173.03624318444
173,2,40450.00077526224
173,3,40254.12611329259
173,4,40286.90178679373
173,5,40231.14734669073
173,6,40109.12506179643
173,7,39938.96163364559
173,8,39773.16227186553
173,9,22739.036856855004
174,1,39150.72689856829
174,2,39401.12883637682
174,3,39816.29626862383
174,4,39803.14718644765
174,5,39695.04533897902
174,6,39836.65683252484
174,7,40383.276568897665
174,8,40260.796864112264
174,9,22929.33616326972
175,1,38906.64734090812
175,2,39180.932756440205
175,3,38981.97237507307
175,4,38688.4704895784
175,5,39020.42487909012
175,6,38617.88073961152
175,7,38421.09221995865
175,8,38078.26635671761
175,9,21531.968597480474
176,1,40464.852196498396
176,2,40603.588535600116
176,3,40524.75557042048
176,4,40275.757533943724
176,5,40740.426138115894
176,6,40660.31695868727
176,7,40511.70526945285
176,8,40457.827952303734
176,9,23147.27065766049
177,1,40294.3486243115
177,2,40264.711783440136
177,3,40699.241834218454
177,4,40388.72793447212
177,5,40359.75515309873
177,6,40075.195206525495
177,7,40513.224766254534
177,8,40270.794685607325
177,9,22808.857449583826
178,1,42229.65222273434
178,2,42334.42504111405
178,3,42164.17328315458
178,4,41799.85373451279
178,5,41647.108542699265
178,6,42024.51540423639
178,7,41890.69312578398
178,8,41690.96597562843
178,9,23497.093452628433
179,1,40403.874053137806
179,2,40477.421531853164
179,3,41151.72136603271
179,4,41512.145609633946
179,5,41123.26984590849
179,6,40996.74788808313
179,7,41017.37818843572
179,8,41184.88167751756
179,9,23484.026748327175
180,1,47613.858669766996
180,2,47454.97466856898
180,3,47425.1556538474
180,4,47443.2749115597
180,5,47284.85300245981
180,6,47313.86227966611
180,7,47185.675158128724
180,8,47078.71376885266
180,9,26818.160499367754
181,1,49250.86047495327
181,2,48781.84424470272
181,3,48578.680733370806
181,4,48871.76863192333
181,5,48959.00898470703
181,6,49263.50019578901
181,7,48911.778146365876
181,8,49201.84602923621
181,9,28080.69817524797
182,1,37931.61609070081
182,2,37601.91180286021
182,3,36589.269080078244
182,4,36407.5236893658
182,5,35917.0347313665
182,6,35849.42313921875
182,7,35295.7236750101
182,8,35088.72507115027
182,9,19945.22294370534
183,1,45177.685307874825
183,2,45053.46342403915
183,3,44933.32870501057
183,4,44928.6028343222
183,5,44762.82104777702
183,6,44753.77645358688
183,7,44894.42925117771
183,8,44695.038355497825
183,9,25521.70597608814
184,1,40047.503524910535
184,2,38895.975245976384
184,3,38620.90000673267
184,4,38879.96862681709
184,5,38487.45610928911
184,6,38722.491220593976
184,7,38340.686145389
184,8,38545.17765426935
184,9,21787.78988150526
185,1,41324.8500317114
185,2,42063.21977552312
185,3,41641.312478231244
185,4,41226.81756334584
185,5,41116.066892208095
185,6,41324.830809108666
185,7,40917.66504585584
185,8,40218.70921207608
185,9,23014.374968112003
186,1,43032.86682364774
186,2,43219.46964519635
186,3,43163.89629607502
186,4,43087.4814777079
186,5,43102.492842350985
186,6,43368.1866860721
186,7,43616.16081838253
186,8,43991.642987677944
186,9,25127.443023775573
187,1,12427.218180870757
187,2,12749.486854717368
187,3,12162.575519674992
187,4,11680.83953145375
187,5,11977.144485788333
187,6,12122.642223396317
187,7,12223.27428782016
187,8,11768.458083368689
187,9,6735.544345878449
188,1,45735.28237501036
188,2,44559.87138552373
188,3,44520.92525327285
188,4,44798.768490367656
188,5,44578.351090246564
188,6,44334.6096619046
188,7,44346.3928716549
188,8,44522.60925667966
188,9,25237.344537001543
189,1,41600.818676695686
189,2,41196.765467599056
189,3,41093.140214418905
189,4,40891.88440197263
189,5,40585.73251079273
189,6,40596.67839535531
189,7,40511.26032802313
189,8,40256.89606995168
189,9,22900.50511432901
190,1,49150.6117479911
190,2,49376.268513192226
190,3,48929.49267416601
190,4,49390.594619782816
190,5,49616.302482546045
190,6,49836.814095368
190,7,50287.05717599804
190,8,50024.04605139348
190,9,28870.456039813194
191,1,27009.12888158384
191,2,28136.821683489146
191,3,28057.989527069796
191,4,28015.022766245045
191,5,28130.870285952056
191,6,28707.954279491118
191,7,29064.108442707813
191,8,28689.19072347773
191,9,16245.318355947982
192,1,41403.66447468222
192,2,41508.5114676695
192,3,41313.28220175666
192,4,41566.6146508575
192,5,41819.15544402087
192,6,41959.82764150658
192,7,41584.948834569695
192,8,41580.86641680862
192,9,23856.9860617178
193,1,40401.596312935304
193,2,39807.29726445389
193,3,39653.135325981035
193,4,39797.75881666022
193,5,39540.84918767038
193,6,39579.98198643093
193,7,38719.1622634108
193,8,38701.64928685584
193,9,21908.3456114145
194,1,35240.60893399213
194,2,35182.98960212291
194,3,34540.575382298026
194,4,34635.37530009537
194,5,34749.47567488505
194,6,34951.348975131856
194,7,34594.679823436454
194,8,34494.892591239346
194,9,19872.866739667574
195,1,38288.92892972278
195,2,38555.80118779521
195,3,38739.07573344804
195,4,38535.06539100067
195,5,38545.720054274716
195,6,38527.70629730141
195,7,38838.49071971501
195,8,38861.12292854581
195,9,22236.204157768578
196,1,21819.17444474343
196,2,22716.421802135654
196,3,22854.500759122315
196,4,23094.772353828335
196,5,23043.53468388265
196,6,23751.202511026102
196,7,24359.307101470476
196,8,24179.015651346795
196,9,13582.00592315402
197,1,37199.04060828241
197,2,37033.580602686794
197,3,36900.72129666041
197,4,37051.7849702078
197,5,37272.778289229165
197,6,37390.21687625565
197,7,37075.275178770746
197,8,37399.1396783465
197,9,21211.438818085942
198,1,50426.8784388979
198,2,49657.65845363611
198,3,49102.25067581398
198,4,49789.199571106314
198,5,49542.74953483694
198,6,49885.86040831113
198,7,48919.17920606908
198,8,49323.3145949191
198,9,28207.46027917084
199,1,42716.52290944579
199,2,42684.04124264672
199,3,42479.97686906316
199,4,42647.78677789972
199,5,42413.920140502916
199,6,42812.4427642908
199,7,42631.796254287176
199,8,42737.94079660139
199,9,24207.65911395421
200,1,38815.92836559606
200,2,38805.02211990595
200,3,38656.971813480195
200,4,38547.587906738816
200,5,38666.03764365489
200,6,38539.55815313838
200,7,37722.165070485986
200,8,37382.126817914
200,9,21365.07178752446
201,1,34347.642579259205
201,2,34474.24553133175
201,3,34455.44584595915
201,4,34581.41939998098
201,5,34448.73190054307
201,6,34669.49866973174
201,7,35176.55286900434
201,8,34955.225829683994
201,9,20012.277895387204
202,1,41980.70643672152
202,2,40931.47375688801
202,3,40988.79644587859
202,4,41291.27787696385
202,5,40804.994875035234
202,6,40840.06646436477
202,7,40553.44223276304
202,8,41019.878073763335
202,9,23087.42991748976
203,1,39987.29696344632
203,2,39808.18040328744
203,3,39665.64468649631
203,4,39816.61443379456
203,5,39667.56019978866
203,6,40146.05935343729
203,7,39865.72525259529
203,8,39851.87377648829
203,9,22678.473230721793
204,1,19324.916201716416
204,2,20633.920917042327
204,3,20860.78559653674
204,4,20006.366591648602
204,5,20503.904555394995
204,6,20218.868597563454
204,7,21395.958519880347
204,8,20202.9701303835
204,9,11687.764084937815
205,1,44157.69546002131
205,2,43534.461363787326
205,3,43397.923273839246
205,4,43774.32074092765
205,5,43512.132906827974
205,6,43926.38804870732
205,7,43477.96370859626
205,8,43652.41561852755
205,9,24558.33884749727
206,1,48576.30134995532
206,2,47910.03088698603
206,3,48858.11216839796
206,4,48940.8632923438
206,5,48838.55623733312
206,6,47875.25391439219
206,7,47395.40513754414
206,8,47596.03382518871
206,9,27054.296824331628
207,1,55809.993659237356
207,2,55443.719622154225
207,3,55251.15812455863
207,4,55681.86304512545
207,5,56072.730128208685
207,6,56118.40292380271
207,7,56378.92019772388
207,8,56380.524314638365
207,9,32084.638885814962
208,1,44003.397213753786
208,2,43835.064038677585
208,3,44086.3897921924
208,4,44053.915722014135
208,5,43820.6262805626
208,6,43680.12037377646
208,7,43980.78793580018
208,8,43822.24687303201
208,9,25097.69521319837
209,1,30669.428104866656
209,2,30875.950246320757
209,3,30502.584767467288
209,4,30642.390795605632
209,5,31115.84380318803
209,6,31695.638190315894
209,7,31421.013291656465
209,8,31096.896006332237
209,9,17639.73719675673
210,1,44544.39159700892
210,2,44119.290855407104
210,3,44439.04357198777
210,4,44727.08451727065
210,5,44164.334348262746
210,6,44025.908611037834
210,7,43974.11245888646
210,8,44390.36522258566
210,9,24980.338398957447
211,1,41148.24027437834
211,2,41142.89952386424
211,3,40939.236205656736
211,4,40730.93276572852
211,5,39567.851102111934
211,6,39386.63538941546
211,7,39625.42731647407
211,8,39647.131116436125
211,9,22204.17605628264
212,1,47457.93934964306
212,2,48171.573093876126
212,3,48458.43434163183
212,4,48003.478835904614
212,5,47589.77084138123
212,6,47740.52716273159
212,7,48154.099019908936
212,8,47990.845588570475
212,9,27276.936991378956
213,1,43539.33509388464
213,2,42946.675341065915
213,3,42961.416695139356
213,4,43527.50596121271
213,5,42355.40542803211
213,6,42254.06511896038
213,7,42291.565850974315
213,8,42662.7073837384
213,9,24349.115250425515
214,1,38793.22666546055
214,2,38675.880471592056
214,3,37784.192381334
214,4,37397.87688934319
214,5,37424.43285255524
214,6,37100.7534990429
214,7,37284.1026971349
214,8,37154.84486392207
214,9,21337.91560227491
215,1,40537.543361756834
215,2,40218.73488124074
215,3,39995.64763744622
215,4,40293.22060509873
215,5,40168.10664900458
215,6,39690.61297576337
215,7,38672.88517144675
215,8,38887.72689358604
215,9,21885.655419410683
216,1,43844.54886052308
216,2,43546.755245633445
216,3,42728.276029614746
216,4,43267.52406289985
216,5,43073.57537208464
216,6,43357.08824227106
216,7,42791.088834617716
216,8,42646.326603547204
216,9,24487.230330026472
217,1,41969.65748330194
217,2,42067.97334031841
217,3,42378.79654195408
217,4,42411.63069237943
217,5,42136.70946731241
217,6,42202.5251476078
217,7,42176.818187528836
217,8,42266.69345748304
217,9,23873.343981982645
218,1,45339.385930533266
218,2,45388.36141813993
218,3,45734.73108100423
218,4,45707.343484111596
218,5,45858.555844576986
218,6,45674.139622676266
218,7,45830.55582212711
218,8,45940.71462728542
218,9,26388.90754852642
219,1,30776.149041428827
219,2,31021.03748524038
219,3,29712.1114207557
219,4,29319.397580577766
219,5,29546.55859102127
219,6,29963.51638463084
219,7,29407.15991515994
219,8,28739.667369959207
219,9,16481.623161568936
220,1,45274.39135369387
220,2,45718.41553234048
220,3,45818.38003532652
220,4,45464.31150046052
220,5,45632.683053417
220,6,45326.99060008387
220,7,45930.57517736983
220,8,45463.33755899784
220,9,26006.00759058676
221,1,42669.91510118776
221,2,41873.5697620054
221,3,41288.4755293343
221,4,41613.14157382204
221,5,41583.88810541751
221,6,41723.3294005875
221,7,41113.660439648986
221,8,41548.606752924476
221,9,23953.83898810993
222,1,47260.82312279413
222,2,46434.30960976362
222,3,46572.33844027523
222,4,46587.820662506296
222,5,46777.3081772974
222,6,46074.63786978117
222,7,46210.017610392024
222,8,46302.185787189694
222,9,26497.746236649706
223,1,22487.865672636373
223,2,23035.6088294483
223,3,22788.584075939612
223,4,22860.132141869555
223,5,24048.113753021087
223,6,24842.6612463873
223,7,24371.632235711208
223,8,24141.264094135273
223,9,13743.322074078103
224,1,45120.95281511101
224,2,44762.77213441362
224,3,44348.16440151909
224,4,44588.38421617734
224,5,44776.394408413515
224,6,44510.91808450847
224,7,44642.165451178254
224,8,45074.18308494823
224,9,25829.77936319147
225,1,45205.590986447496
225,2,45336.86144008896
225,3,45647.77688190515
225,4,45717.807846692696
225,5,45701.978653503196
225,6,45933.68053759784
225,7,46158.66496253685
225,8,46313.01378358921
225,9,26334.96609933943
226,1,41902.746105220096
226,2,42450.909528964236
226,3,43137.73819816996
226,4,42907.49571960813
226,5,43168.14142277073
226,6,42289.505526824534
226,7,42877.6673698725
226,8,42163.35853435487
226,9,24139.491819292296
227,1,55136.08175439461
227,2,55335.355043241136
227,3,55492.80534249575
227,4,54907.06034156538
227,5,54580.09063223578
227,6,54172.93392465763
227,7,53938.56493814957
227,8,53575.03681169973
227,9,30436.665961800252
228,1,21170.771295886265
228,2,21891.551415028236
228,3,22115.32179484867
228,4,21999.087045123844
228,5,21795.076964307507
228,6,22823.200478326497
228,7,23120.62553738446
228,8,23111.989024093666
228,9,13064.212533524547
229,1,37517.01011094541
229,2,37208.76117881715
229,3,36923.350507886884
229,4,37473.05515887715
229,5,37549.772876134266
229,6,37261.85786753539
229,7,36481.705678260514
229,8,36467.28739220944
229,9,20886.867975121793
230,1,32724.566439152302
230,2,32890.26537926143
230,3,33424.13947553434
230,4,33598.691042979095
230,5,32871.87486464219
230,6,32965.10191582388
230,7,33433.737967769084
230,8,33589.7021778894
230,9,18779.84284588849
231,1,52697.26810638127
231,2,52434.36531556066
231,3,52545.489952179916
231,4,52806.35922452377
231,5,52527.359549532324
231,6,52505.539312286535
231,7,52474.700644809345
231,8,52765.67681083807
231,9,29987.243789358316
232,1,15054.109682400165
232,2,15504.145231144676
232,3,15690.743096887014
232,4,15515.693244360471
232,5,15198.882309716679
232,6,15273.016023745911
232,7,16153.737767124267
232,8,16198.698207920304
232,9,9336.250416173138
233,1,23630.131521077612
233,2,25518.08238673613
233,3,25703.053301272488
233,4,25581.87422187194
233,5,26489.53745537638
233,6,28027.553784164662
233,7,28775.13638231074
233,8,28694.48028700786
233,9,16534.98076872019
234,1,25647.604480173875
234,2,26307.14258067813
234,3,26014.076437765667
234,4,26098.33451649157
234,5,26187.94712503764
234,6,26891.473193132322
234,7,26633.476507358075
234,8,26397.942214219343
234,9,15039.865881025115
235,1,38143.993612692844
235,2,38209.5311481464
235,3,38541.14029912303
235,4,38274.571266275736
235,5,38286.87508461413
235,6,37725.79035346862
235,7,38260.89315875893
235,8,38077.01855456617
235,9,21986.698149969216
236,1,64646.45956647689
236,2,63570.98013709703
236,3,63512.49264586814
236,4,63921.31193184755
236,5,64076.212194810345
236,6,63736.15594509683
236,7,62612.58759823979
236,8,62911.42278182786
236,9,36117.98395957692
237,1,26590.52755276165
237,2,27325.676460832005
237,3,27420.199994414783
237,4,27431.750052192907
237,5,27674.36471151938
237,6,28517.80731002956
237,7,29413.054172593143
237,8,28880.497885233417
237,9,16190.738673163643
238,1,42486.09833393825
238,2,43070.302889399245
238,3,43539.67468166179
238,4,42926.1870662227
238,5,42973.1609084852
238,6,42460.645633035216
238,7,43323.01413531297
238,8,43379.214001599066
238,9,24686.935917720977
239,1,64496.37730126052
239,2,63537.99411525409
239,3,63579.899934017536
239,4,64111.74249007965
239,5,64278.42692468618
239,6,63685.25358113397
239,7,63436.56067800525
239,8,63794.82773362684
239,9,36315.11187809006
240,1,53273.276225111906
240,2,52856.099330577636
240,3,53388.77172240662
240,4,53147.08749443125
240,5,53118.84346458991
240,6,52386.79483769058
240,7,52662.79624425967
240,8,52232.51224228427
240,9,30028.72988450557
241,1,24344.886491771776
241,2,28832.212226874115
241,3,30294.968074390534
241,4,29420.376484151147
241,5,29998.707038570228
241,6,30139.811766439474
241,7,30913.64811123213
241,8,29448.091680633104
241,9,17022.395833184342
242,1,42369.378895045076
242,2,42074.78472804552
242,3,41916.05601543683
242,4,42209.6205116195
242,5,42353.48941540375
242,6,42541.72979339641
242,7,42184.44273799965
242,8,42413.55876729881
242,9,24436.622963521582
243,1,45225.268675992134
243,2,44979.14683397493
243,3,44791.3424593758
243,4,44747.98366852601
243,5,44877.48750229619
243,6,44927.65603560276
243,7,44828.320977272204
243,8,44793.66973524526
243,9,25441.283996871076
244,1,43774.86092137282
244,2,43826.045060134944
244,3,43946.57608524246
244,4,44203.371983545454
244,5,44512.50505140118
244,6,44441.40933880093
244,7,44416.9441163866
244,8,44486.85533029815
244,9,25483.24938409305
245,1,45062.05573430899
245,2,45175.56249909804
245,3,45250.34693151769
245,4,45244.31301645494
245,5,45476.526916364186
245,6,45002.12062986809
245,7,44658.381002643895
245,8,44507.874934481675
245,9,25542.591372292445
246,1,23364.72046008453
246,2,24430.92928524403
246,3,24728.015584661494
246,4,23977.695956095282
246,5,24565.092190908304
246,6,24632.585814386985
246,7,25607.383183529597
246,8,24780.889703319128
246,9,13968.922550977435
247,1,41240.48701983008
247,2,41720.702933636654
247,3,41854.422169881334
247,4,42277.73530263734
247,5,42376.988365962665
247,6,42695.30291021669
247,7,42499.991677421465
247,8,42321.63812920419
247,9,24269.849095096488
248,1,40334.689559537524
248,2,39782.41570153819
248,3,39385.502795698536
248,4,39863.441519782275
248,5,39494.035863934936
248,6,40010.45832483941
248,7,39042.94543184161
248,8,39776.38094953651
248,9,22197.472804480174
249,1,46662.35052681045
249,2,46517.0249098868
249,3,46314.60384067171
249,4,46259.113474234575
249,5,46189.12248115475
249,6,46102.27679054529
249,7,46354.87299751006
249,8,46276.674372871516
249,9,26326.432061037398
250,1,51687.5317981739
250,2,50041.22698485787
250,3,48699.46420928985
250,4,48697.71687823111
250,5,48660.701638992694
250,6,48347.63796545405
250,7,48532.01816362435
250,8,48771.67082972383
250,9,27710.316936832827
251,1,38449.866658383915
251,2,38394.03602585405
251,3,37537.428402605045
251,4,37595.0587489063
251,5,37628.62622308459
251,6,37737.826218242335
251,7,37313.338665714684
251,8,37288.13673848484
251,9,21385.525759200747
252,1,52688.53883767547
252,2,52948.736189287
252,3,53455.24541259346
252,4,53495.37485783324
252,5,53421.98857522415
252,6,52264.73656336695
252,7,52192.66726277515
252,8,51660.603450034076
252,9,29520.48620273491
253,1,46278.47921660241
253,2,45698.24694793858
253,3,45971.46151653162
253,4,45823.64845314632
253,5,45676.80169166166
253,6,44928.79956276608
253,7,45375.518598898554
253,8,45640.29029226222
253,9,25924.4545013816
254,1,48107.22856948716
254,2,48160.19391065692
254,3,49070.46319057818
254,4,48732.02020166277
254,5,48624.26356253644
254,6,48453.73078157427
254,7,49302.16711419266
254,8,49260.47841303033
254,9,27938.7031792208
255,1,53389.99242491797
255,2,52477.0866762158
255,3,51899.01076732725
255,4,52222.7080701981
255,5,52274.37171805152
255,6,52318.70615117325
255,7,51949.846581686405
255,8,52074.4537960141
255,9,29845.578231082498
256,1,47694.51836194188
256,2,46976.927500508566
256,3,45884.087116308154
256,4,46903.26718297669
256,5,47286.31796393228
256,6,47763.91666089091
256,7,46694.243600893344
256,8,46815.03854770286
256,9,26593.0225990858
257,1,40168.71653627935
257,2,40348.89006005773
257,3,40789.832091089935
257,4,40542.34354991965
257,5,40467.025822269046
257,6,40282.44159173218
257,7,40720.337290839685
257,8,40924.84149845198
257,9,23342.624894816472
258,1,44587.40343215442
258,2,44775.048291638246
258,3,44949.6820120535
258,4,44563.751379078814
258,5,44686.26969134833
258,6,44747.90457026832
258,7,45068.07243343124
258,8,44909.70630163239
258,9,25494.298603736956
259,1,34109.026405362
259,2,34188.59056940604
259,3,33868.05120708185
259,4,34017.18162939191
